provider_number,fy_start,fy_end,date_processed,date_created,data_source,beds,tot_charges,net_pat_rev,tot_discounts,tot_operating_exp,ip_charges,icu_charges,ancillary_charges,tot_discharges,mcare_discharges,mcaid_discharges,tot_mcare_payment,secondary_mcare_payment,street,city,state,zip,county,name,uncomp_care,cost_to_charge,new_cap_ass,cash,fixed_assets,depr_land,depr_bldg,depr_lease,depr_fixed_equip,depr_auto,depr_major_equip,depr_minor_equip,current_assets,current_liabilities,pps_ip_charges,pps_op_charges,pps_mcare_cost,pps_pgm_cost,hvbp_payment,hrrp_payment,tot_uncomp_care_charges,tot_uncomp_care_partial_pmts,bad_debt,depr_HIT,year,source,report,npi,status,time_diff,total_days,total_reports,report_number,max_days,max_date
12014,2019-05-01,2020-04-30,03/29/2022,03/24/2022,v2010,31.0,20418429.0,8437611.0,11980818.0,8164286.0,6844600.0,,13573829.0,187.0,118.0,,,,700 WEST MARKET STREET 2ND FLOOR,ATHENS,AL,35611,LIMESTONE COUNTY,NORTH ALABAMA SPECIALTY HOSPITAL,,,11888.0,-122203.0,669518.0,,,,,,-272563.0,,1344357.0,3211079.0,,,,,,,,,,,2020,unique reports,,,,,,,,,
13029,2019-06-01,2020-05-31,07/27/2021,07/26/2021,v2010,70.0,57003633.0,31795930.0,25207703.0,24847020.0,21794668.0,,35208237.0,1821.0,1046.0,,,,107 GOVERNERS DRIVE SW,HUNTSVILLE,AL,35801,MADISON,ENCOMPASS HEALTH REHABILITATION HOSP,,,1027752.0,-3297579.0,2012880.0,,,-1596946.0,,,-1700694.0,,214123.0,2330318.0,,,,,,,,,,,2020,unique reports,,,,,,,,,
13031,2019-07-01,2020-06-30,07/27/2021,07/26/2021,v2010,34.0,22683354.0,14289228.0,8394126.0,13383154.0,12251072.0,,10432282.0,920.0,522.0,,,,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,SHELBY,ENCOMPASS HEALTH REHABILITATION HOSP,,,80681.0,2694772.0,1938473.0,,,,,,-1212317.0,,4518377.0,1618023.0,,,,,,,,,,,2020,unique reports,,,,,,,,,
13033,2019-06-01,2020-05-31,11/10/2020,11/05/2020,v2010,58.0,41936623.0,29315332.0,12621291.0,20008783.0,18131921.0,,23141804.0,1606.0,1183.0,,,,3715 US HIGHWAY 431 N,PHENIX CITY,AL,36867,RUSSELL,REGIONAL REHABILITATION HOSPITAL,,,178622.0,3413772.0,9988964.0,,-5502316.0,,,,-2697180.0,,7496062.0,1501002.0,,,,,,,,,,,2020,unique reports,,,,,,,,,
14000,2019-07-01,2020-06-30,11/13/2020,11/10/2020,v2010,78.0,51622490.0,20483619.0,31138871.0,19330724.0,35406386.0,,1061474.0,739.0,12.0,,,,6869 FIFTH AVENUE SOUTH,BIRMINGHAM,AL,35212,,HILL CREST HOSPITAL,,,752912.0,-697750.0,4814954.0,,-5447796.0,,,,-1692813.0,,3495916.0,11899409.0,,,,,,,,,,,2020,unique reports,,,,,,,,,
14007,2019-07-01,2020-06-30,04/21/2022,04/05/2022,v2010,98.0,54992684.0,54992684.0,,47686729.0,18244097.0,,11584001.0,79.0,3.0,,,,1651 RUBY TYLER PARKWAY,TUSCALOOSA,AL,35404-2990,TUSCALOOSA,BRYCE HOSPITAL,,,143858.0,,,,,,,,,,1.0,,,,,,,,,,,,2020,unique reports,,,,,,,,,
14013,2019-07-01,2020-06-30,11/10/2020,11/05/2020,v2010,,,,,,,,,,,,,,700 EAST COTTONWOOD RD,DOTHAN,AL,36301-3644,,LAUREL OAKS BEHAVIORAL HEALTH CENTER,,,,,,,,,,,,,,,,,,,,,,,,,2020,unique reports,,,,,,,,,
14016,2019-07-01,2020-06-30,01/22/2021,01/13/2021,v2010,40.0,6061501.0,3428308.0,2633193.0,5836260.0,3795909.0,,1809500.0,383.0,194.0,,,,1910 CHEROKEE AVE,CULLMAN,AL,35056,CULLMAN,USA HEALTHCARE PSYCH SERVICES LLC,,,43320.0,16163.0,-128595.0,,,-203209.0,,,-528549.0,,1233518.0,7161391.0,,,,,,,,,,,2020,unique reports,,,,,,,,,
20008,2019-07-01,2020-06-30,11/16/2021,11/13/2021,v2010,45.0,178248507.0,99407756.0,78840751.0,108870481.0,22008780.0,6809357.0,19736341.0,1619.0,524.0,476.0,9018344.0,4347.0,3260 HOSPITAL DRIVE,JUNEAU,AK,99801-,JUNEAU BOROUGH,BARTLETT REGIONAL HOSPITAL,,0.55425,3330366.0,69529955.0,56264660.0,,,,,,-94041272.0,,87356206.0,10836235.0,,,,,56550.0,,949878.0,,1705679.0,,2020,unique reports,,,,,,,,,
20024,2019-07-01,2020-06-30,11/12/2021,11/10/2021,v2010,49.0,388688234.0,177511868.0,211176366.0,170588455.0,35975637.0,9216921.0,84970839.0,2281.0,870.0,521.0,14465868.0,,250 HOSPITAL PLACE,SOLDOTNA,AK,99969-,KENAI PENINSULA BOROUGH,CENTRAL PENINSULA GENERAL HOSPITAL,,0.379434,43994405.0,72363300.0,124700048.0,,,,,,,,111467630.0,46599244.0,,,,,40130.0,-168234.0,4076388.0,,8614659.0,,2020,unique reports,,,,,,,,,
21304,2019-07-01,2020-06-30,03/02/2021,03/01/2021,v2010,12.0,18600878.0,14944770.0,3656108.0,17248945.0,587688.0,,1588815.0,87.0,65.0,22.0,,,103 FRAM STREET,PETERSBURG,AK,99833-,WRANGELL-PETERSBURG,PETERSBURG MEDICAL CENTER,,0.877752,302714.0,13223378.0,4256174.0,,-18304246.0,,,,,,15019584.0,11130970.0,,,,,,,142061.0,,195424.0,,2020,unique reports,,,,,,,,,
21311,2019-07-01,2020-06-30,07/29/2021,07/28/2021,v2010,25.0,141372672.0,82677422.0,58695250.0,89295406.0,12670096.0,2318379.0,15900939.0,1131.0,337.0,306.0,,,3100 TONGASS AVENUE,KETCHIKAN,AK,99901-5746,KETCHIKAN GATEWAY BOROUGH,KETCHIKAN MEDICAL CENTER,,0.621998,17502439.0,9791000.0,15052000.0,,-11567000.0,,,,-14579000.0,,22195000.0,18591000.0,,,,,,,4470467.0,139746.0,970759.0,,2020,unique reports,,,,,,,,,
21313,2019-07-01,2020-06-30,02/16/2021,02/15/2021,v2010,21.0,130586156.0,80035036.0,50551120.0,71012053.0,8554991.0,,17802982.0,708.0,265.0,209.0,,,4300 BARTLETT ST.,HOMER,AK,99603-,,SOUTH PENINSULA HOSPITAL,,0.586468,2424586.0,32724037.0,39627684.0,,-54356767.0,,,,,,52764768.0,27475863.0,,,,,,,2323402.0,,1512144.0,,2020,unique reports,,,,,,,,,
24002,2019-07-01,2020-06-30,04/21/2022,04/01/2022,v2010,80.0,,,,43680770.0,,,,556.0,98.0,36.0,,,3700 PIPER ST,ANCHORAGE,AK,99508-4677,ANCHORAGE,ALASKA PSYCHIATRIC INSTITUTE,,,,,,,,,,,,,,,,,,,,,,,,,2020,unique reports,,,,,,,,,
30007,2019-07-01,2020-06-30,12/21/2021,12/20/2021,v2010,87.0,621588239.0,155852092.0,465736147.0,136717261.0,85594816.0,20573977.0,176246843.0,4307.0,1494.0,1265.0,26408519.0,,269 SOUTH CANDY LANE,COTTONWOOD,AZ,86326,YAVAPAI,VERDE VALLEY MEDICAL CENTER,,0.191809,21023825.0,12585074.0,92254700.0,,-80542605.0,,,,-57361413.0,,113421290.0,42148267.0,,,,,-37674.0,,4609176.0,456085.0,6055059.0,,2020,unique reports,,,,,,,,,
30022,2019-07-01,2020-06-30,12/16/2021,12/01/2021,v2010,323.0,2264547630.0,456425702.0,1808121928.0,683749646.0,119223960.0,162428571.0,670293573.0,12750.0,779.0,636.0,38724403.0,,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,VALLEYWISE HEALTH MEDICAL CENTER,,0.230036,173933154.0,466260486.0,501967389.0,,-93605047.0,,,,-197738364.0,,780934725.0,145975240.0,,,,,-68196.0,,205363080.0,,34591576.0,,2020,unique reports,,,,,,,,,
30023,2019-07-01,2020-06-30,12/17/2021,12/16/2021,v2010,242.0,1246902300.0,420062499.0,826839801.0,399031062.0,145490208.0,85075899.0,479023429.0,11302.0,3450.0,4291.0,93339954.0,42016.0,1200 NORTH BEAVER,FLAGSTAFF,AZ,86001,COCONINO,FLAGSTAFF MEDICAL CENTER,,0.291156,37222335.0,1790879.0,164571108.0,,-143345627.0,,,,-147692162.0,,178659905.0,128680225.0,,,,,-110872.0,,5589106.0,837355.0,20148873.0,,2020,unique reports,,,,,,,,,
